date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:07:13	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2026%20Aug%202024%2008:07:14%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	/Users/pygod/websites/hospital/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.16c.delayed	(from https://www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ)
09:07:14	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:07:14%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	/Users/pygod/websites/hospital/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.16d.delayed	(from https://www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ)
09:07:15	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	/Users/pygod/websites/hospital/www.youtube.com/t/privacy.16e.delayed	(from https://www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ)
09:07:30	89648/89648	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:16%20GMT	https://www.youtube.com/intl/es_us/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:30	74755/74755	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:16%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:31	105425/105425	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:16%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:31	84842/84842	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:16%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:32	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:07:32%20GMT	https://www.youtube.com/intl/ALL_brtel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_brtel_1-877-763-9810.16f.delayed	(from https://www.youtube.com/intl/ALL_br/ads/)
09:07:37	77517/77517	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:32%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:42	91167/91167	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:33%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:49	77109/77109	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:33%20GMT	https://www.youtube.com/intl/es_us/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:50	71873/71873	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:32%20GMT	https://www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:50	100286/100286	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:43%20GMT	https://www.youtube.com/intl/es_us/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:50	69346/69346	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:39%20GMT	https://www.youtube.com/intl/es_us/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:07:50	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:07:50%20GMT	https://www.youtube.com/intl/ALL_catel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_catel_1-877-763-9810.170.delayed	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:07:58	72482/72482	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:52%20GMT	https://www.youtube.com/intl/es_us/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:11	67164/67164	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:51%20GMT	https://www.youtube.com/intl/es_us/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:11	81182/81182	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:51%20GMT	https://www.youtube.com/intl/es_us/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:12	88006/88006	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:07:50%20GMT	https://www.youtube.com/intl/es_us/ads/resources/creator-promotions/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:12	83698/83698	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:00%20GMT	https://www.youtube.com/intl/es_us/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/es_us/ads/faqs/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:12	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:08:12%20GMT	https://www.youtube.com/intl/fr_catel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_catel_1-877-763-9810.171.delayed	(from https://www.youtube.com/intl/fr_ca/ads/)
09:08:33	102003/102003	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:12%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_mx/ads/how-it-works/index.html	(from https://www.youtube.com/intl/es_us/ads/)
09:08:34	122786/122786	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:13%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:35	86380/86380	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:13%20GMT	https://www.youtube.com/intl/ALL_br/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:35	102493/102493	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:13%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:35	71803/71803	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:34%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:36	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:08:36%20GMT	https://www.youtube.com/intl/ALL_detel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_detel_1-877-763-9810.172.delayed	(from https://www.youtube.com/intl/ALL_de/ads/)
09:08:48	68934/68934	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:36%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:49	74212/74212	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:36%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:49	87443/87443	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:37%20GMT	https://www.youtube.com/intl/ALL_br/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:49	73830/73830	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:37%20GMT	https://www.youtube.com/intl/ALL_br/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:08:59	4318/4318	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:50%20GMT	https://www.youtube.com/t/impressum	/Users/pygod/websites/hospital/www.youtube.com/t/impressum.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:09:03	66435/66435	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:50%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:03	84929/84929	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:51%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/creator-promotions/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:03	64257/64257	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:09:00%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:03	97156/97156	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:08:51%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:04	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:09:04%20GMT	https://www.youtube.com/intl/ALL_frtel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_frtel_1-877-763-9810.174.delayed	(from https://www.youtube.com/intl/ALL_fr/ads/)
09:09:24	69511/69511	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:09:04%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:24	80820/80820	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:09:05%20GMT	https://www.youtube.com/intl/ALL_br/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:32	82848/82848	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:09:05%20GMT	https://www.youtube.com/intl/ALL_br/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_br/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_br/ads/)
09:09:45	101560/101560	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:09:05%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:03	73384/73384	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:10:41%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:09	68422/68422	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:10:48%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:25	74333/74333	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:11%20GMT	https://www.youtube.com/intl/ALL_ca/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:29	86296/86296	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:04%20GMT	https://www.youtube.com/intl/ALL_ca/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:47	64600/64600	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:24%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:52	94488/94488	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:26%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:52	84067/84067	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:31%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/creator-promotions/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:53	63714/63714	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:46%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/measurement-tools/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:11:53	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:11:53%20GMT	https://www.youtube.com/intl/hi_intel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/hi_intel_1-877-763-9810.176.delayed	(from https://www.youtube.com/intl/hi_in/ads/)
09:12:03	68308/68308	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:48%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:12:11	77523/77523	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:53%20GMT	https://www.youtube.com/intl/ALL_ca/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:12:12	103299/103299	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:55%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:12	78822/78822	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:11:53%20GMT	https://www.youtube.com/intl/ALL_ca/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_ca/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_ca/ads/)
09:12:12	87019/87019	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:04%20GMT	https://www.youtube.com/intl/fr_ca/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:12	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:12:12%20GMT	https://www.youtube.com/intl/ALL_krtel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_krtel_1-877-763-9810.177.delayed	(from https://www.youtube.com/intl/ALL_kr/ads/)
09:12:29	80527/80527	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:12%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:33	72244/72244	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:13%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:33	69289/69289	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:13%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:33	74964/74964	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:13%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:33	88441/88441	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:30%20GMT	https://www.youtube.com/intl/fr_ca/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:34	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:12:34%20GMT	https://www.youtube.com/intl/ALL_rutel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_rutel_1-877-763-9810.178.delayed	(from https://www.youtube.com/intl/ALL_ru/ads/)
09:12:42	74603/74603	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:34%20GMT	https://www.youtube.com/intl/fr_ca/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:44	85565/85565	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:35%20GMT	https://www.youtube.com/intl/fr_ca/ads/resources/creator-promotions/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:44	96509/96509	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:34%20GMT	https://www.youtube.com/intl/fr_ca/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:44	65340/65340	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:34%20GMT	https://www.youtube.com/intl/fr_ca/ads/resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/resources/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:12:44	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:12:45%20GMT	https://www.youtube.com/intl/ALL_sgtel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_sgtel_1-877-763-9810.179.delayed	(from https://www.youtube.com/intl/ALL_sg/ads/)
09:12:58	70317/70317	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:45%20GMT	https://www.youtube.com/intl/fr_ca/ads/resources/best-practices/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:13:08	81426/81426	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:46%20GMT	https://www.youtube.com/intl/fr_ca/ads/faqs/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/faqs/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:13:08	102956/102956	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:46%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:08	78393/78393	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:46%20GMT	https://www.youtube.com/intl/fr_ca/ads/resources/success-stories/	/Users/pygod/websites/hospital/www.youtube.com/intl/fr_ca/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/fr_ca/ads/)
09:13:08	86751/86751	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:12:59%20GMT	https://www.youtube.com/intl/ALL_de/ads/youtube-for-small-business/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:09	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:13:09%20GMT	https://www.youtube.com/intl/ALL_thtel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_thtel_1-877-763-9810.17a.delayed	(from https://www.youtube.com/intl/ALL_th/ads/)
09:13:20	72008/72008	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:09%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:27	69119/69119	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:10%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/budget/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:27	74387/74387	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:09%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/audience/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:27	122066/122066	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:09%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/create-a-video-ad/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:27	88721/88721	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:21%20GMT	https://www.youtube.com/intl/ALL_de/ads/how-it-works/measure-your-results/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:27	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2008:13:28%20GMT	https://www.youtube.com/intl/ALL_uatel:1-877-763-9810	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_uatel_1-877-763-9810.17b.delayed	(from https://www.youtube.com/intl/ALL_ua/ads/)
09:13:38	96986/96986	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:29%20GMT	https://www.youtube.com/intl/ALL_de/ads/resources/creative-resources/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
09:13:46	74081/74081	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2008:13:28%20GMT	https://www.youtube.com/intl/ALL_de/ads/news-and-inspiration/	/Users/pygod/websites/hospital/www.youtube.com/intl/ALL_de/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_de/ads/)
